filename,mean_speedKMH
2021-12-11-21,12
2021-12-11-22,11
2021-12-11-23,15
2021-12-12-0,12
2021-12-12-1,17
2021-12-12-2,39
2021-12-12-3,52
2021-12-12-4,45
2021-12-12-5,15
2021-12-12-6,11
2021-12-12-7,11
2021-12-12-8,11
2021-12-12-9,15
2021-12-12-10,17
2021-12-12-11,12
2021-12-12-12,14
2021-12-12-13,12
2021-12-12-14,15
2021-12-12-15,13
2021-12-12-16,17
2021-12-12-17,14
2021-12-12-18,17
2021-12-12-19,14
2021-12-12-20,14
2021-12-12-21,12
2021-12-12-22,27
2021-12-12-23,14
2021-12-13-0,30
2021-12-13-1,45
2021-12-13-2,63
2021-12-13-4,33
2021-12-13-5,14
2021-12-13-6,23
2021-12-13-7,20
2021-12-13-8,19
2021-12-13-9,21
2021-12-13-10,21
2021-12-13-11,17
2021-12-13-12,18
2021-12-13-13,13
2021-12-13-14,15
2021-12-13-15,24
2021-12-13-16,16
2021-12-13-17,15
2021-12-13-18,15
2021-12-13-19,15
2021-12-13-20,23
2021-12-13-21,11
2021-12-13-22,12
2021-12-13-23,12
2021-12-14-0,22
2021-12-14-1,29
2021-12-14-2,23
2021-12-14-3,12
2021-12-14-4,16
2021-12-14-5,13
2021-12-14-6,10
2021-12-14-7,20
2021-12-14-8,15
2021-12-14-9,23
2021-12-14-10,22
2021-12-14-11,20
2021-12-14-12,17
2021-12-14-13,15
2021-12-14-14,13
2021-12-14-15,12
2021-12-14-16,12
2021-12-14-17,18
2021-12-14-18,13
2021-12-14-19,20
2021-12-14-20,20
2021-12-14-21,16
2021-12-14-22,23
2021-12-14-23,28
2021-12-15-0,8
2021-12-15-1,53
2021-12-15-3,42
2021-12-15-6,37
2021-12-15-7,17
2021-12-15-8,17
2021-12-15-9,21
2021-12-15-10,19
2021-12-15-11,19
2021-12-15-12,18
2021-12-15-13,20
2021-12-15-14,15
2021-12-15-15,10
2021-12-15-16,16
2021-12-15-17,17
2021-12-15-18,17
2021-12-15-19,17
2021-12-15-20,13
2021-12-15-21,15
2021-12-15-22,13
2021-12-15-23,13
2021-12-16-0,12
2021-12-16-1,16
2021-12-16-2,18
2021-12-16-3,11
2021-12-16-4,15
2021-12-16-5,41
2021-12-16-6,12
2021-12-16-7,24
2021-12-16-8,16
2021-12-16-9,17
2021-12-16-10,13
2021-12-16-11,17
2021-12-16-12,21
2021-12-16-13,12
2021-12-16-14,13
2021-12-16-15,17
2021-12-16-16,22
2021-12-16-17,15
2021-12-16-18,17
2021-12-16-19,16
2021-12-16-20,13
2021-12-16-21,25
2021-12-16-22,10
2021-12-16-23,13
2021-12-17-0,15
2021-12-17-1,12
2021-12-17-2,6
2021-12-17-4,16
2021-12-17-5,16
2021-12-17-6,31
2021-12-17-7,17
2021-12-17-8,19
2021-12-17-9,15
2021-12-17-10,17
2021-12-17-11,17
2021-12-17-12,19
2021-12-17-13,19
2021-12-17-14,17
2021-12-17-15,16
2021-12-17-16,16
2021-12-17-17,18
2021-12-17-18,15
2021-12-17-19,12
2021-12-17-20,14
2021-12-17-21,12
2021-12-17-22,12
2021-12-17-23,11
2021-12-18-0,24
2021-12-18-1,20
2021-12-18-2,12
2021-12-18-3,48
2021-12-18-4,35
2021-12-18-5,12
2021-12-18-6,9
2021-12-18-7,18
2021-12-18-8,12
2021-12-18-9,26
2021-12-18-10,14
2021-12-18-11,14
2021-12-18-12,11
2021-12-18-13,19
2021-12-18-14,17
2021-12-18-15,14
2021-12-18-16,15
2021-12-18-17,14
2021-12-18-18,10
2021-12-18-19,16
2021-12-18-20,18
2021-12-18-21,12
2021-12-18-22,12
2021-12-18-23,13
2021-12-19-0,9
2021-12-19-1,10
2021-12-19-2,48
2021-12-19-3,46
2021-12-19-4,28
2021-12-19-5,18
2021-12-19-6,47
2021-12-19-7,11
2021-12-19-8,12
2021-12-19-9,13
2021-12-19-10,15
2021-12-19-11,20
2021-12-19-12,15
2021-12-19-13,12
2021-12-19-14,12
2021-12-19-15,15
2021-12-19-16,12
2021-12-19-17,13
2021-12-19-18,14
2021-12-19-19,14
2021-12-19-20,12
2021-12-19-21,19
2021-12-19-22,12
2021-12-19-23,31
2021-12-20-0,37
2021-12-20-1,7
2021-12-20-2,11
2021-12-20-3,6
2021-12-20-4,14
2021-12-20-5,23
2021-12-20-6,39
2021-12-20-7,15
2021-12-20-8,14
2021-12-20-9,18
2021-12-20-10,20
2021-12-20-11,21
2021-12-20-12,17
2021-12-20-13,16
2021-12-20-14,12
2021-12-20-15,17
2021-12-20-16,19
2021-12-20-17,16
2021-12-20-18,16
2021-12-20-19,19
2021-12-20-20,16
2021-12-20-21,19
2021-12-20-22,16
2021-12-20-23,18
2021-12-21-0,12
2021-12-21-1,48
2021-12-21-2,12
2021-12-21-3,49
2021-12-21-4,56
2021-12-21-5,40
2021-12-21-6,41
2021-12-21-7,23
2021-12-21-8,14
2021-12-21-9,16
2021-12-21-10,13
2021-12-21-11,15
2021-12-21-12,22
2021-12-21-13,19
2021-12-21-14,16
2021-12-21-15,13
2021-12-21-16,14
2021-12-21-17,12
2021-12-21-18,14
2021-12-21-19,15
2021-12-21-20,13
2021-12-21-21,21
2021-12-21-22,19
2021-12-21-23,13
2021-12-22-0,20
2021-12-22-1,37
2021-12-22-2,39
2021-12-22-3,39
2021-12-22-4,58
2021-12-22-5,19
2021-12-22-6,28
2021-12-22-7,14
2021-12-22-8,14
2021-12-22-9,22
2021-12-22-10,10
2021-12-22-11,15
2021-12-22-12,23
2021-12-22-13,22
2021-12-22-14,19
2021-12-22-15,17
2021-12-22-16,18
2021-12-22-17,18
2021-12-22-18,19
2021-12-22-19,16
2021-12-22-20,14
2021-12-22-21,20
2021-12-22-22,35
2021-12-22-23,11
2021-12-23-0,43
2021-12-23-1,50
2021-12-23-2,9
2021-12-23-3,5
2021-12-23-4,5
2021-12-23-5,30
2021-12-23-6,31
2021-12-23-7,16
2021-12-23-8,22
2021-12-23-9,18
2021-12-23-10,15
2021-12-23-11,19
2021-12-23-12,19
2021-12-23-13,17
2021-12-23-14,17
2021-12-23-15,15
2021-12-23-16,17
2021-12-23-17,17
2021-12-23-18,17
2021-12-23-19,13
2021-12-23-20,20
2021-12-23-21,18
2021-12-23-22,11
2021-12-23-23,12
2021-12-24-0,11
2021-12-24-1,34
2021-12-24-2,52
2021-12-24-3,9
2021-12-24-4,35
2021-12-24-5,4
2021-12-24-6,33
2021-12-24-7,19
2021-12-24-8,11
2021-12-24-9,11
2021-12-24-10,10
2021-12-24-11,13
2021-12-24-12,11
2021-12-24-13,13
2021-12-24-14,10
2021-12-24-15,12
2021-12-24-16,15
2021-12-24-17,12
2021-12-24-18,11
2021-12-24-19,12
2021-12-24-20,12
2021-12-24-21,23
2021-12-24-22,14
2021-12-24-23,12
2021-12-25-0,15
2021-12-25-1,11
2021-12-25-2,8
2021-12-25-3,16
2021-12-25-4,9
2021-12-25-6,8
2021-12-25-7,10
2021-12-25-8,11
2021-12-25-9,13
2021-12-25-10,14
2021-12-25-11,16
2021-12-25-12,12
2021-12-25-13,13
2021-12-25-14,13
2021-12-25-15,13
2021-12-25-16,13
2021-12-25-17,13
2021-12-25-18,12
2021-12-25-19,12
2021-12-25-20,11
2021-12-25-21,11
2021-12-25-22,12
2021-12-25-23,13
2021-12-26-0,48
2021-12-26-1,53
2021-12-26-2,44
2021-12-26-3,45
2021-12-26-4,10
2021-12-26-5,9
2021-12-26-6,15
2021-12-26-7,13
2021-12-26-8,29
2021-12-26-9,20
2021-12-26-10,14
2021-12-26-11,17
2021-12-26-12,14
2021-12-26-13,13
2021-12-26-14,18
2021-12-26-15,15
2021-12-26-16,21
2021-12-26-17,12
2021-12-26-18,22
2021-12-26-19,24
2021-12-26-20,25
2021-12-26-21,13
2021-12-26-22,38
2021-12-26-23,30
2021-12-27-0,18
2021-12-27-1,17
2021-12-27-2,13
2021-12-27-3,56
2021-12-27-4,11
2021-12-27-5,4
2021-12-27-6,28
2021-12-27-7,26
2021-12-27-8,21
2021-12-27-9,20
2021-12-27-10,16
2021-12-27-11,15
2021-12-27-12,14
2021-12-27-13,18
2021-12-27-14,18
2021-12-27-15,21
2021-12-27-16,16
2021-12-27-17,11
2021-12-27-18,14
2021-12-27-19,12
2021-12-27-20,26
2021-12-27-21,41
2021-12-27-22,26
2021-12-27-23,14
2021-12-28-0,36
2021-12-28-1,9
2021-12-28-2,6
2021-12-28-3,7
2021-12-28-4,10
2021-12-28-5,9
2021-12-28-6,33
2021-12-28-7,19
2021-12-28-8,18
2021-12-28-9,16
2021-12-28-10,14
2021-12-28-11,19
2021-12-28-12,21
2021-12-28-13,21
2021-12-28-14,14
2021-12-28-15,11
2021-12-28-16,11
2021-12-28-17,16
2021-12-28-18,12
2021-12-28-19,22
2021-12-28-20,26
2021-12-28-21,28
2021-12-28-22,20
2021-12-28-23,28
2021-12-29-0,12
2021-12-29-1,9
2021-12-29-2,11
2021-12-29-3,25
2021-12-29-4,6
2021-12-29-5,8
2021-12-29-6,39
2021-12-29-7,25
2021-12-29-8,18
2021-12-29-9,21
2021-12-29-10,18
2021-12-29-11,18
2021-12-29-12,18
2021-12-29-13,22
2021-12-29-14,13
2021-12-29-15,11
2021-12-29-16,15
2021-12-29-17,17
2021-12-29-18,13
2021-12-29-19,13
2021-12-29-20,17
2021-12-29-21,15
2021-12-29-22,22
2021-12-29-23,13
2021-12-30-0,11
2021-12-30-1,25
2021-12-30-2,8
2021-12-30-3,10
2021-12-30-4,14
2021-12-30-5,32
2021-12-30-6,28
2021-12-30-7,22
2021-12-30-8,22
2021-12-30-9,20
2021-12-30-10,15
2021-12-30-11,17
2021-12-30-12,12
2021-12-30-13,17
2021-12-30-14,14
2021-12-30-15,14
2021-12-30-16,21
2021-12-30-17,19
2021-12-30-18,15
2021-12-30-19,13
2021-12-30-20,28
2021-12-30-21,17
2021-12-30-22,11
2021-12-30-23,11
2021-12-31-0,9
2021-12-31-1,13
2021-12-31-2,40
2021-12-31-3,16
2021-12-31-4,36
2021-12-31-5,22
2021-12-31-6,40
2021-12-31-7,11
2021-12-31-8,13
2021-12-31-9,24
2021-12-31-10,19
2021-12-31-11,19
2021-12-31-12,12
2021-12-31-13,13
2021-12-31-14,12
2021-12-31-15,11
2021-12-31-16,12
2021-12-31-17,11
2021-12-31-18,11
2021-12-31-19,11
2021-12-31-20,10
2021-12-31-21,14
2021-12-31-22,12
2021-12-31-23,13
